date,T1,RH_1
16/1/16 0:40,22.79,40.16333333
16/5/16 11:00,22.79,40.23
14/4/16 17:20,22.79,40.26333333
17/5/16 7:30,22.79,40.29
16/5/16 10:50,22.79,40.43
25/3/16 18:00,22.79,40.6
16/5/16 8:10,22.79,40.62666667
16/5/16 10:40,22.79,40.8
20/3/16 17:00,22.79,40.895
11/2/16 22:00,22.79,40.9
11/2/16 21:50,22.79,40.96666667
16/5/16 10:30,22.79,41.13333333
5/4/16 23:10,22.79,41.2
5/4/16 23:00,22.79,41.23
5/4/16 22:50,22.79,41.29
14/1/16 22:00,22.79,41.5
14/4/16 21:50,22.79,41.53
14/1/16 21:50,22.79,41.56
14/4/16 21:40,22.79,41.66333333
9/4/16 19:50,22.79,41.72333333
14/1/16 21:40,22.79,41.73
4/4/16 14:30,22.79,41.73333333
14/1/16 21:20,22.79,41.79
14/1/16 21:30,22.79,41.79
14/4/16 21:30,22.79,41.82666667
14/4/16 21:20,22.79,41.96666667
9/4/16 19:40,22.79,42.06666667
9/2/16 22:40,22.79,42.09
9/2/16 22:50,22.79,42.09
12/4/16 22:10,22.79,42.12666667
12/4/16 22:00,22.79,42.33333333
12/4/16 21:50,22.79,42.43333333
9/2/16 0:40,22.79,42.5
9/2/16 0:50,22.79,42.5
15/4/16 23:30,22.79,42.53
9/4/16 19:30,22.79,42.53333333
15/4/16 23:20,22.79,42.66333333
9/4/16 19:20,22.79,42.8
15/4/16 23:10,22.79,42.86
4/4/16 14:20,22.79,42.92666667
20/2/16 20:40,22.79,42.96666667
6/2/16 23:50,22.79,43.09
7/2/16 0:00,22.79,43.16333333
9/4/16 19:10,22.79,43.19333333
20/2/16 20:50,22.79,43.23
4/4/16 14:10,22.79,43.46
4/2/16 22:00,22.79,43.5
4/2/16 22:10,22.79,43.5
4/2/16 22:20,22.79,43.5
4/2/16 18:30,22.79,43.62666667
4/2/16 22:30,22.79,43.69333333
4/2/16 18:40,22.79,43.9
16/4/16 20:30,22.79,43.96333333
16/4/16 20:20,22.79,44.29666667
16/4/16 19:40,22.79,44.36333333
16/4/16 19:50,22.79,44.49
4/4/16 23:00,22.79,44.62666667
4/4/16 22:50,22.79,44.7
11/4/16 20:10,22.79,44.7
16/4/16 20:10,22.79,44.73
11/4/16 20:00,22.79,44.76
4/4/16 22:40,22.79,44.79
16/4/16 19:30,22.79,44.8
14/1/16 20:00,22.79,44.83333333
16/4/16 20:00,22.79,44.86333333
5/2/16 21:20,22.79,44.9
5/2/16 21:30,22.79,44.9
11/4/16 19:50,22.79,44.93333333
5/2/16 21:10,22.79,44.96666667
11/4/16 19:40,22.79,45
11/4/16 19:30,22.79,45.03
11/4/16 19:20,22.79,45.22333333
16/4/16 19:20,22.79,45.26666667
2/2/16 0:30,22.79,45.32666667
2/2/16 0:40,22.79,45.4
31/1/16 20:10,22.79,45.43333333
11/4/16 19:10,22.79,45.5
14/1/16 19:50,22.79,45.52666667
31/1/16 20:30,22.79,45.66666667
31/1/16 20:00,22.79,45.69333333
16/4/16 19:10,22.79,45.72666667
11/4/16 19:00,22.79,45.9475
31/1/16 19:50,22.79,46.15666667
16/4/16 19:00,22.79,46.19333333
31/1/16 22:20,22.79,46.2
31/1/16 22:30,22.79,46.46666667
31/1/16 19:40,22.79,46.56333333
16/4/16 18:50,22.79,46.76666667
5/2/16 19:10,22.79,50.66333333
5/2/16 19:00,22.79,52.86333333
9/2/16 19:40,22.79,56.09
5/5/16 12:00,22.76,28.46333333
20/4/16 15:10,22.76,32.66333333
17/3/16 14:40,22.76,33.5
21/4/16 14:10,22.76,34.55666667
1/5/16 21:30,22.76,34.93333333
23/4/16 21:40,22.76,36.43333333
27/3/16 14:50,22.76,37.2
21/4/16 23:50,22.76,37.2
6/5/16 10:10,22.76,38.06
23/4/16 14:10,22.76,38.33333333
22/3/16 23:40,22.76,38.73
17/4/16 20:40,22.76,39.46666667
29/4/16 18:20,22.76,39.49333333
16/5/16 6:20,22.76,39.59
16/5/16 6:30,22.76,39.59
16/5/16 6:40,22.76,39.59
17/5/16 4:10,22.76,39.59
17/5/16 6:10,22.76,39.59
17/5/16 6:20,22.76,39.59
17/5/16 5:50,22.76,39.66333333
17/3/16 19:10,22.76,40.06666667
16/1/16 0:50,22.76,40.23
15/1/16 20:30,22.76,40.73
14/4/16 22:00,22.76,41.4
4/4/16 15:00,22.76,42.13333333
15/4/16 23:40,22.76,42.4
26/3/16 21:20,22.76,43.03
7/2/16 0:10,22.76,43.2
16/4/16 20:40,22.76,43.72333333
6/2/16 20:30,22.76,44.62666667
1/2/16 13:20,22.76,44.96333333
11/4/16 18:20,22.76,45.69666667
16/4/16 18:10,22.76,49.52666667
16/5/16 8:00,22.745,40.545
20/4/16 17:20,22.73,27.73333333
20/4/16 17:30,22.73,27.86
17/3/16 15:50,22.73,31.55666667
17/3/16 18:10,22.73,32.5
21/4/16 13:50,22.73,35.86333333
21/3/16 22:10,22.73,36.66333333
27/3/16 18:10,22.73,36.7
27/3/16 18:20,22.73,36.7
2/5/16 17:30,22.73,37.2
14/3/16 20:40,22.73,37.22333333
20/3/16 19:00,22.73,37.5
20/3/16 16:50,22.73,37.72333333
3/5/16 13:30,22.73,37.76
10/4/16 14:30,22.73,38.09
16/1/16 23:30,22.73,39.19333333
22/4/16 23:00,22.73,39.23
15/1/16 4:40,22.73,39.59
20/2/16 17:40,22.73,39.86333333
22/3/16 20:30,22.73,40.02666667
17/4/16 13:40,22.73,40.22333333
4/4/16 14:40,22.73,40.92666667
5/4/16 23:20,22.73,41.2
9/4/16 20:00,22.73,41.59
14/1/16 21:10,22.73,41.93
12/4/16 22:20,22.73,42.12666667
12/4/16 22:30,22.73,42.12666667
20/2/16 21:00,22.73,43.36333333
15/4/16 18:20,22.73,43.39
11/4/16 20:50,22.73,43.82666667
11/4/16 20:40,22.73,43.96666667
14/1/16 20:10,22.73,44.1
5/2/16 21:40,22.73,44.9
31/1/16 22:40,22.73,46.4
14/1/16 19:40,22.73,46.86
9/2/16 19:30,22.73,57.42333333
9/4/16 19:00,22.72666667,43.72333333
2/5/16 21:50,22.7225,38.79
5/5/16 11:30,22.7,28.59333333
5/5/16 11:50,22.7,28.65666667
20/4/16 17:50,22.7,28.8
5/5/16 11:40,22.7,29
20/4/16 18:00,22.7,29.66
17/3/16 15:40,22.7,31.69666667
20/4/16 18:50,22.7,31.89
20/4/16 19:00,22.7,31.96333333
20/4/16 19:10,22.7,32.03
20/4/16 19:20,22.7,32.16333333
17/3/16 15:30,22.7,32.49666667
17/3/16 18:20,22.7,32.53
20/4/16 15:00,22.7,32.53
20/4/16 14:50,22.7,32.59
17/3/16 18:30,22.7,32.66333333
17/3/16 15:10,22.7,33.06
4/5/16 12:30,22.7,33.26
17/3/16 18:40,22.7,33.45666667
17/3/16 15:20,22.7,33.52666667
17/3/16 14:30,22.7,33.56
21/4/16 14:20,22.7,33.89
17/3/16 22:50,22.7,34.4
17/3/16 23:00,22.7,34.46666667
17/3/16 23:10,22.7,34.53
17/3/16 23:20,22.7,34.59
5/5/16 2:30,22.7,34.59
5/5/16 2:40,22.7,34.59
5/5/16 2:50,22.7,34.59
5/5/16 3:00,22.7,34.59
1/5/16 21:40,22.7,35
3/5/16 23:40,22.7,35.09
3/5/16 23:50,22.7,35.1725
4/5/16 0:00,22.7,35.2
1/5/16 21:50,22.7,35.26
20/3/16 16:30,22.7,35.53
16/3/16 21:20,22.7,35.56666667
20/3/16 16:40,22.7,35.66333333
2/5/16 15:30,22.7,35.7
2/5/16 15:40,22.7,35.76
2/5/16 15:50,22.7,35.79
16/3/16 21:10,22.7,35.83333333
2/5/16 16:00,22.7,35.86333333
14/3/16 21:50,22.7,36
14/3/16 22:00,22.7,36
14/3/16 22:10,22.7,36
2/5/16 16:20,22.7,36
16/3/16 21:00,22.7,36.03
2/5/16 16:30,22.7,36.09
2/5/16 16:40,22.7,36.16333333
18/3/16 21:40,22.7,36.29
18/3/16 21:50,22.7,36.29
18/3/16 22:00,22.7,36.29
18/3/16 22:10,22.7,36.29
18/3/16 22:20,22.7,36.29
18/3/16 22:30,22.7,36.29
16/3/16 20:50,22.7,36.29666667
2/5/16 16:50,22.7,36.43333333
29/4/16 23:50,22.7,36.59
30/4/16 0:00,22.7,36.59
23/4/16 21:50,22.7,36.63333333
20/3/16 18:40,22.7,36.65666667
6/5/16 8:20,22.7,36.66333333
27/3/16 18:30,22.7,36.7
27/3/16 18:40,22.7,36.7
21/3/16 22:20,22.7,36.79
21/3/16 21:30,22.7,36.82666667
16/3/16 20:40,22.7,36.83
20/3/16 17:50,22.7,36.86
21/3/16 22:30,22.7,36.8725
21/3/16 21:20,22.7,36.96666667
20/3/16 18:50,22.7,37.06333333
21/3/16 21:10,22.7,37.09
20/3/16 22:30,22.7,37.12666667
20/3/16 17:40,22.7,37.13333333
21/4/16 23:40,22.7,37.2
22/4/16 0:00,22.7,37.2
22/4/16 0:10,22.7,37.2
22/4/16 0:20,22.7,37.2
16/3/16 20:30,22.7,37.22333333
20/3/16 22:40,22.7,37.26
27/3/16 14:40,22.7,37.26
22/4/16 0:30,22.7,37.26
22/4/16 0:40,22.7,37.29
22/4/16 1:00,22.7,37.32666667
6/5/16 9:30,22.7,37.4
27/3/16 14:30,22.7,37.43333333
2/5/16 17:20,22.7,37.43333333
27/3/16 14:20,22.7,37.56
14/3/16 20:30,22.7,37.56666667
6/5/16 9:40,22.7,37.56666667
14/3/16 20:20,22.7,37.76
29/3/16 1:20,22.7,37.79
20/3/16 17:30,22.7,37.8
6/5/16 9:50,22.7,37.83333333
29/3/16 1:10,22.7,37.86333333
29/3/16 0:50,22.7,37.9
29/3/16 1:00,22.7,37.9
22/4/16 13:10,22.7,37.92666667
17/3/16 19:00,22.7,37.93333333
26/3/16 1:20,22.7,37.93333333
22/4/16 12:40,22.7,37.93333333
3/5/16 13:20,22.7,37.93333333
6/5/16 10:00,22.7,37.93333333
22/4/16 12:50,22.7,37.99333333
26/3/16 1:10,22.7,38
23/4/16 14:00,22.7,38.06
3/5/16 13:10,22.7,38.06
22/4/16 13:00,22.7,38.06666667
23/3/16 22:00,22.7,38.29
20/3/16 17:20,22.7,38.33333333
23/3/16 21:40,22.7,38.65666667
22/3/16 23:50,22.7,38.79
23/3/16 0:00,22.7,38.79
23/3/16 0:10,22.7,38.79
2/5/16 22:00,22.7,38.79
2/5/16 22:10,22.7,38.79
2/5/16 22:20,22.7,38.79
31/3/16 22:20,22.7,38.9
31/3/16 22:30,22.7,38.9
30/3/16 21:20,22.7,38.93333333
31/3/16 22:40,22.7,38.93333333
30/3/16 21:00,22.7,39
30/3/16 21:30,22.7,39
31/3/16 22:50,22.7,39
30/3/16 21:40,22.7,39.03
30/3/16 21:50,22.7,39.09
15/4/16 16:10,22.7,39.2
22/4/16 23:10,22.7,39.2
22/4/16 23:20,22.7,39.2
22/4/16 23:30,22.7,39.2
28/3/16 13:20,22.7,39.23
15/4/16 15:40,22.7,39.23
15/4/16 16:20,22.7,39.23
15/4/16 16:00,22.7,39.26
15/4/16 15:50,22.7,39.29
15/4/16 16:30,22.7,39.29
28/3/16 13:10,22.7,39.36333333
14/4/16 16:30,22.7,39.4
14/4/16 16:40,22.7,39.4
17/4/16 20:50,22.7,39.4
17/4/16 21:00,22.7,39.46666667
27/3/16 5:10,22.7,39.5
27/3/16 5:20,22.7,39.5
14/4/16 16:50,22.7,39.5
17/4/16 21:10,22.7,39.52666667
31/3/16 21:00,22.7,39.53
14/4/16 17:00,22.7,39.56
14/4/16 16:20,22.7,39.56666667
27/3/16 4:40,22.7,39.59
27/3/16 4:50,22.7,39.59
27/3/16 5:00,22.7,39.59
16/5/16 6:50,22.7,39.59
16/5/16 7:00,22.7,39.59
16/5/16 7:10,22.7,39.59
16/5/16 7:20,22.7,39.59
16/5/16 7:30,22.7,39.59
16/5/16 7:40,22.7,39.59
17/5/16 4:20,22.7,39.59
17/5/16 4:40,22.7,39.59
17/5/16 6:00,22.7,39.59
17/5/16 4:50,22.7,39.62666667
17/5/16 5:00,22.7,39.62666667
27/3/16 4:30,22.7,39.66333333
15/4/16 17:00,22.7,39.66333333
17/5/16 4:30,22.7,39.66333333
17/5/16 5:10,22.7,39.69333333
15/4/16 16:40,22.7,39.7
15/4/16 16:50,22.7,39.7
17/5/16 5:40,22.7,39.7
31/3/16 20:50,22.7,39.72333333
14/3/16 19:30,22.7,39.83
17/5/16 5:30,22.7,39.83333333
20/2/16 17:20,22.7,39.9
20/2/16 17:30,22.7,39.9
10/4/16 23:00,22.7,39.9
10/4/16 23:10,22.7,39.9
10/4/16 22:50,22.7,39.96666667
17/5/16 5:20,22.7,40.02666667
16/5/16 7:50,22.7,40.05666667
14/3/16 19:20,22.7,40.09
15/4/16 17:40,22.7,40.12666667
16/1/16 1:00,22.7,40.29
15/4/16 17:50,22.7,40.33333333
25/3/16 17:40,22.7,40.62666667
25/3/16 17:50,22.7,40.76
17/4/16 13:30,22.7,40.8
11/2/16 22:20,22.7,40.82666667
15/1/16 20:20,22.7,40.86333333
11/2/16 22:10,22.7,40.9
4/4/16 14:50,22.7,40.93333333
5/4/16 23:30,22.7,41.09
5/4/16 23:40,22.7,41.09
15/4/16 18:10,22.7,41.09333333
14/4/16 22:30,22.7,41.29
14/4/16 22:40,22.7,41.345
14/4/16 22:20,22.7,41.36333333
14/4/16 22:10,22.7,41.4
9/4/16 20:20,22.7,41.43333333
9/4/16 20:10,22.7,41.5
9/4/16 20:30,22.7,41.5
9/4/16 20:40,22.7,41.5
9/4/16 20:50,22.7,41.5
9/4/16 21:00,22.7,41.5
9/4/16 21:10,22.7,41.5
12/4/16 17:10,22.7,41.5
12/4/16 17:20,22.7,41.53
12/4/16 17:30,22.7,41.72333333
3/2/16 22:00,22.7,41.9
3/2/16 21:50,22.7,41.925
3/2/16 21:40,22.7,42
12/4/16 22:50,22.7,42
16/4/16 0:20,22.7,42
12/4/16 22:40,22.7,42.06
3/2/16 21:30,22.7,42.09
16/4/16 0:10,22.7,42.09
3/2/16 21:20,22.7,42.16333333
16/4/16 0:00,22.7,42.16333333
3/2/16 21:10,22.7,42.26666667
15/4/16 23:50,22.7,42.32666667
3/4/16 16:00,22.7,42.4
9/2/16 1:10,22.7,42.43333333
3/2/16 21:00,22.7,42.46666667
3/4/16 16:10,22.7,42.46666667
9/2/16 1:00,22.7,42.5
3/4/16 15:10,22.7,42.5
3/4/16 15:20,22.7,42.5
3/4/16 15:30,22.7,42.5
3/4/16 15:40,22.7,42.5
3/4/16 15:50,22.7,42.5
3/4/16 16:20,22.7,42.5
3/4/16 16:30,22.7,42.5
3/4/16 16:40,22.7,42.5
3/4/16 16:50,22.7,42.5
9/2/16 23:00,22.7,42.53
14/1/16 21:00,22.7,42.63333333
3/2/16 20:50,22.7,42.73
14/1/16 20:30,22.7,42.89
3/2/16 20:40,22.7,42.93
9/2/16 23:10,22.7,42.97
16/4/16 21:10,22.7,43.02666667
14/1/16 20:40,22.7,43.06666667
14/1/16 20:50,22.7,43.07
26/3/16 21:10,22.7,43.16333333
7/2/16 0:20,22.7,43.2
16/4/16 21:00,22.7,43.245
7/2/16 0:30,22.7,43.29
7/2/16 0:40,22.7,43.29
20/2/16 21:10,22.7,43.29
14/1/16 20:20,22.7,43.29666667
16/4/16 20:50,22.7,43.46333333
11/4/16 21:10,22.7,43.53
4/2/16 18:20,22.7,43.62666667
4/4/16 14:00,22.7,43.62666667
11/4/16 21:20,22.7,43.63333333
11/4/16 21:00,22.7,43.66333333
29/3/16 18:30,22.7,43.69333333
4/2/16 18:10,22.7,43.7
4/2/16 22:40,22.7,43.82666667
4/2/16 22:50,22.7,43.9
4/2/16 23:00,22.7,44
11/4/16 21:40,22.7,44
11/4/16 21:30,22.7,44.02666667
11/4/16 21:50,22.7,44.06666667
11/4/16 20:30,22.7,44.26666667
4/4/16 23:40,22.7,44.4
4/4/16 23:30,22.7,44.46666667
4/4/16 23:20,22.7,44.5
4/4/16 23:10,22.7,44.56
11/4/16 20:20,22.7,44.6
6/2/16 20:20,22.7,44.76
5/2/16 21:50,22.7,44.79
5/2/16 22:00,22.7,44.79
5/2/16 22:10,22.7,44.79
5/4/16 17:40,22.7,45.46666667
2/2/16 0:50,22.7,45.5
2/2/16 1:00,22.7,45.5
2/2/16 1:10,22.7,45.7
2/2/16 1:20,22.7,45.7
5/2/16 18:40,22.7,46.13333333
11/4/16 18:10,22.7,46.29666667
31/1/16 19:30,22.7,47.33
31/1/16 19:20,22.7,47.86333333
16/4/16 18:00,22.7,49.6
5/2/16 18:50,22.7,51.26666667
16/4/16 17:30,22.7,53.25666667
16/4/16 17:20,22.7,54.8
16/4/16 17:10,22.7,56.06666667
16/4/16 17:40,22.675,51.7675
17/3/16 14:20,22.66666667,33.66333333
5/5/16 3:10,22.66666667,34.59
16/3/16 21:30,22.66666667,35.46666667
20/3/16 16:20,22.66666667,35.5
23/4/16 22:00,22.66666667,36.6
27/3/16 18:50,22.66666667,36.79
20/3/16 22:50,22.66666667,37.46666667
26/3/16 1:30,22.66666667,37.86333333
27/3/16 13:50,22.66666667,37.9
14/3/16 20:10,22.66666667,38.03
10/4/16 14:20,22.66666667,38.09
2/5/16 22:30,22.66666667,38.86333333
30/3/16 20:50,22.66666667,38.96666667
17/4/16 21:20,22.66666667,39.52666667
15/1/16 4:50,22.66666667,39.56
10/4/16 23:20,22.66666667,39.76
20/2/16 17:10,22.66666667,39.96666667
22/3/16 20:20,22.66666667,40.13333333
16/1/16 1:10,22.66666667,40.29
11/2/16 22:30,22.66666667,40.76
14/4/16 22:50,22.66666667,41.36333333
3/2/16 22:10,22.66666667,42.03
3/4/16 14:50,22.66666667,42.46666667
16/4/16 21:30,22.66666667,42.53
7/2/16 0:50,22.66666667,43.29
26/3/16 21:00,22.66666667,43.29
8/2/16 18:10,22.66666667,43.59
4/2/16 18:00,22.66666667,43.79
15/4/16 11:00,22.66666667,45.53333333
11/4/16 18:00,22.66666667,45.69333333
31/1/16 22:50,22.66666667,46.43
16/4/16 17:50,22.66666667,50.49333333
16/4/16 17:00,22.66666667,57.49666667
11/2/16 19:00,22.66333333,47.62666667
16/3/16 21:40,22.65,35.35
5/5/16 11:20,22.63333333,28.59333333
5/5/16 11:10,22.63333333,29.46666667
20/4/16 14:40,22.63333333,32.72333333
4/5/16 12:20,22.63333333,33.12666667
17/3/16 18:50,22.63333333,34.06333333
1/5/16 22:00,22.63333333,35.12666667
14/3/16 22:20,22.63333333,35.93333333
2/5/16 16:10,22.63333333,35.93333333
2/5/16 17:00,22.63333333,36.36
6/5/16 8:30,22.63333333,36.53
2/5/16 17:10,22.63333333,36.83333333
21/3/16 22:40,22.63333333,36.9
6/5/16 9:20,22.63333333,37.06666667
21/3/16 21:00,22.63333333,37.09
22/4/16 0:50,22.63333333,37.29
22/4/16 1:10,22.63333333,37.32666667
27/3/16 14:10,22.63333333,37.62666667
27/3/16 14:00,22.63333333,37.7
23/3/16 21:50,22.63333333,38.36333333
23/3/16 21:30,22.63333333,38.86333333
30/3/16 21:10,22.63333333,38.93333333
22/4/16 23:40,22.63333333,39.12666667
14/4/16 16:10,22.63333333,39.62666667
15/4/16 17:10,22.63333333,39.66333333
29/4/16 18:10,22.63333333,39.69333333
15/4/16 18:00,22.63333333,40.56666667
5/4/16 23:50,22.63333333,41.03
6/4/16 0:00,22.63333333,41.03
12/4/16 17:00,22.63333333,41.5
16/4/16 0:30,22.63333333,41.86
12/4/16 23:00,22.63333333,41.93333333
12/4/16 23:10,22.63333333,41.93333333
3/4/16 15:00,22.63333333,42.43333333
16/4/16 21:20,22.63333333,42.69333333
5/4/16 17:30,22.63333333,42.8
9/2/16 23:20,22.63333333,43.03
20/2/16 21:20,22.63333333,43.23
4/2/16 23:10,22.63333333,43.93333333
29/3/16 18:20,22.63333333,44.23333333
4/4/16 23:50,22.63333333,44.26666667
5/2/16 22:20,22.63333333,44.73
1/2/16 13:10,22.63333333,45.29666667
17/4/16 13:20,22.625,41.5
4/4/16 13:50,22.625,43.525
5/5/16 11:00,22.6,30.59333333
5/5/16 10:50,22.6,31.73333333
20/4/16 19:30,22.6,32.12666667
20/4/16 19:40,22.6,32.26
20/4/16 19:50,22.6,32.595
4/5/16 12:00,22.6,32.69333333
4/5/16 12:10,22.6,32.96666667
20/4/16 20:00,22.6,33
20/4/16 20:10,22.6,33.06
17/3/16 14:10,22.6,33.66333333
5/5/16 3:20,22.6,34.59
5/5/16 3:30,22.6,34.59
5/5/16 3:40,22.6,34.59
5/5/16 3:50,22.6,34.59
17/3/16 23:30,22.6,34.62666667
17/3/16 23:40,22.6,34.7
17/3/16 23:50,22.6,34.745
16/3/16 22:00,22.6,35.16333333
16/3/16 22:10,22.6,35.16333333
4/5/16 0:10,22.6,35.2
1/5/16 22:10,22.6,35.23
16/3/16 21:50,22.6,35.26
4/5/16 0:20,22.6,35.26
4/5/16 0:30,22.6,35.29
20/3/16 16:10,22.6,35.56
2/5/16 15:00,22.6,35.59
2/5/16 15:10,22.6,35.59
2/5/16 15:20,22.6,35.59
20/3/16 16:00,22.6,35.62666667
20/3/16 15:50,22.6,35.76
14/3/16 22:30,22.6,35.93333333
14/3/16 22:40,22.6,36
21/4/16 13:40,22.6,36.03
18/3/16 21:30,22.6,36.2
18/3/16 22:40,22.6,36.2
18/3/16 22:50,22.6,36.2
20/3/16 18:20,22.6,36.2
20/3/16 18:30,22.6,36.2
18/3/16 23:00,22.6,36.26
23/4/16 22:20,22.6,36.29
23/4/16 22:30,22.6,36.29
20/3/16 18:10,22.6,36.32666667
23/4/16 22:10,22.6,36.32666667
20/3/16 18:00,22.6,36.46666667
6/5/16 8:40,22.6,36.46666667
6/5/16 8:50,22.6,36.46666667
30/4/16 0:10,22.6,36.53
6/5/16 9:00,22.6,36.56666667
30/4/16 0:20,22.6,36.59
21/4/16 13:30,22.6,36.69666667
6/5/16 9:10,22.6,36.7
27/3/16 19:10,22.6,36.845
27/3/16 19:00,22.6,36.86333333
21/3/16 22:50,22.6,36.9
21/3/16 23:00,22.6,36.9
1/5/16 18:00,22.6,36.99333333
21/3/16 23:10,22.6,37
27/3/16 19:20,22.6,37
27/3/16 19:30,22.6,37.06
21/3/16 20:40,22.6,37.09
21/3/16 20:50,22.6,37.09
27/3/16 19:40,22.6,37.12666667
29/4/16 18:00,22.6,37.13333333
27/3/16 19:50,22.6,37.26
22/4/16 1:20,22.6,37.32666667
16/3/16 20:20,22.6,37.36
20/3/16 23:00,22.6,37.4
20/3/16 23:10,22.6,37.4
22/4/16 1:30,22.6,37.4
22/4/16 1:40,22.6,37.4
22/4/16 1:50,22.6,37.4
22/4/16 2:00,22.6,37.4
16/3/16 20:10,22.6,37.56
29/3/16 1:40,22.6,37.7
29/3/16 1:50,22.6,37.7
29/3/16 2:00,22.6,37.7
29/3/16 2:10,22.6,37.7
22/4/16 12:30,22.6,37.7
29/3/16 1:30,22.6,37.76
22/4/16 12:20,22.6,37.76
26/3/16 1:40,22.6,37.79
26/3/16 1:50,22.6,37.79
22/4/16 12:10,22.6,37.82666667
27/3/16 13:40,22.6,37.9
4/5/16 10:40,22.6,37.9
16/3/16 20:00,22.6,37.93333333
27/3/16 13:30,22.6,38.03
3/5/16 13:00,22.6,38.09
27/3/16 13:20,22.6,38.16333333
10/4/16 14:10,22.6,38.16333333
3/5/16 12:50,22.6,38.16333333
23/3/16 22:10,22.6,38.23
23/3/16 22:20,22.6,38.29
14/3/16 20:00,22.6,38.29666667
27/3/16 13:10,22.6,38.32666667
3/5/16 12:40,22.6,38.32666667
23/3/16 22:30,22.6,38.4
27/3/16 13:00,22.6,38.4
27/3/16 12:50,22.6,38.53
14/3/16 19:50,22.6,38.69333333
27/3/16 12:40,22.6,38.695
23/3/16 0:20,22.6,38.79
23/3/16 0:30,22.6,38.79
27/3/16 12:30,22.6,38.79
2/5/16 22:40,22.6,38.79
2/5/16 22:50,22.6,38.9
2/5/16 23:00,22.6,38.9
27/3/16 12:20,22.6,38.93333333
15/4/16 15:20,22.6,38.93333333
30/3/16 20:40,22.6,38.96666667
30/3/16 20:30,22.6,39
30/3/16 22:00,22.6,39
30/3/16 22:10,22.6,39
30/3/16 22:20,22.6,39
30/3/16 22:30,22.6,39
30/3/16 22:40,22.6,39
30/3/16 22:50,22.6,39
30/3/16 23:00,22.6,39
31/3/16 23:00,22.6,39
23/4/16 0:10,22.6,39
23/4/16 0:20,22.6,39
23/3/16 21:20,22.6,39.03
27/3/16 12:10,22.6,39.06
30/3/16 20:20,22.6,39.06
31/3/16 23:10,22.6,39.06
15/4/16 15:30,22.6,39.06
22/4/16 23:50,22.6,39.09
23/4/16 0:00,22.6,39.09
31/3/16 23:20,22.6,39.12666667
14/3/16 19:40,22.6,39.16
23/3/16 21:10,22.6,39.16333333
30/3/16 23:10,22.6,39.16333333
17/4/16 21:50,22.6,39.16333333
31/3/16 23:30,22.6,39.2
17/4/16 21:40,22.6,39.22333333
16/1/16 23:40,22.6,39.23
16/1/16 23:50,22.6,39.29
27/3/16 6:00,22.6,39.29
27/3/16 6:10,22.6,39.29
27/3/16 6:20,22.6,39.29
27/3/16 6:30,22.6,39.29
23/3/16 21:00,22.6,39.32666667
17/4/16 21:30,22.6,39.32666667
27/3/16 5:50,22.6,39.36333333
15/4/16 15:10,22.6,39.395
27/3/16 5:30,22.6,39.4
27/3/16 5:40,22.6,39.4
28/3/16 13:00,22.6,39.46333333
15/1/16 5:00,22.6,39.5
10/4/16 23:50,22.6,39.59
11/4/16 0:00,22.6,39.59
14/4/16 16:00,22.6,39.645
28/3/16 12:50,22.6,39.66333333
10/4/16 23:40,22.6,39.66333333
10/4/16 23:30,22.6,39.7
14/4/16 15:50,22.6,39.7
15/4/16 17:20,22.6,39.7
15/4/16 17:30,22.6,39.76
15/4/16 15:00,22.6,39.79
31/3/16 20:40,22.6,39.82666667
20/2/16 17:00,22.6,39.9
15/4/16 14:50,22.6,39.99
25/3/16 17:00,22.6,40.26
25/3/16 17:10,22.6,40.26
16/1/16 1:20,22.6,40.29
16/1/16 1:30,22.6,40.29
16/1/16 1:40,22.6,40.29
25/3/16 17:20,22.6,40.29
25/3/16 17:30,22.6,40.29
22/3/16 20:10,22.6,40.33333333
25/3/16 16:50,22.6,40.4
27/3/16 11:00,22.6,40.43333333
25/3/16 16:40,22.6,40.46666667
15/4/16 14:40,22.6,40.5
27/3/16 10:50,22.6,40.63333333
15/4/16 14:30,22.6,40.76
11/2/16 22:40,22.6,40.83333333
6/4/16 0:10,22.6,41
6/4/16 0:20,22.6,41
6/4/16 0:30,22.6,41
15/1/16 20:10,22.6,41.05
15/4/16 14:20,22.6,41.09666667
27/3/16 10:20,22.6,41.15666667
22/3/16 20:00,22.6,41.25666667
14/4/16 23:00,22.6,41.29
14/4/16 23:10,22.6,41.29
14/4/16 23:20,22.6,41.29
15/4/16 14:10,22.6,41.29
9/4/16 18:00,22.6,41.3
12/4/16 16:40,22.6,41.32666667
27/3/16 10:10,22.6,41.36333333
12/4/16 16:50,22.6,41.4
14/4/16 23:30,22.6,41.4
9/4/16 21:20,22.6,41.5
9/4/16 21:30,22.6,41.5
9/4/16 21:40,22.6,41.5
9/4/16 21:50,22.6,41.56
16/4/16 1:00,22.6,41.66333333
16/4/16 0:50,22.6,41.7
29/3/16 19:10,22.6,41.73
9/4/16 22:10,22.6,41.73
15/1/16 20:00,22.6,41.75666667
16/4/16 0:40,22.6,41.76
9/4/16 22:00,22.6,41.79
12/4/16 14:00,22.6,41.79
12/4/16 23:30,22.6,41.82666667
12/4/16 13:50,22.6,41.86333333
12/4/16 13:30,22.6,41.9
12/4/16 13:40,22.6,41.9
12/4/16 23:20,22.6,41.9
12/4/16 13:20,22.6,41.93333333
